name,job_time,job_type,salary,pay_method,address,num,job_detail,salary_detail,job_time_detail,address_detail
中国人寿理财经理,工作时间：全职工作,销售经理,8k-25k 元/月,月结,朝阳朝外,,中国人寿北京分公司启动了全新的人才培养计<br/>划，志在招募一批，有魄力，敢打拼，不安于<br/>现状，渴望突破，有梦想的人！<br/>我们招募条件如下：<br/>（1）有销售工作经历的优秀录用。<br/>（2）认同“成己为人，成人达己”的企业文化；<br/>（3）年龄25周岁-40周岁；<br/>（4）全日制大专以上学历；<br/>（5）过去的年收入大于6万元；<br/>（6）在北京生活或者工作一年以上<br/>我们的培养计划如下：<br/>（1)认真参加公司总部的培训班，并用心学<br/>习；<br/>（2）入职3个月内正常晋升到管理层-主管；<br/>（3）入职6个月内正常晋升到管理层-高级主<br/>管；<br/>（4）入职9个月内正常晋升到管理层-资深主<br/>管；<br/>（5）入职12个月内正常晋升到管理层处级主<br/>管；<br/>岗位职能要求：<br/>第一大类：市场营销<br/>（1）帮助大众客户解决，大病，养老，意外，<br/>教育，等保险配置，帮助客户解决急用的现金<br/>流问题。<br/>（2）帮助高净值客户提供，资产配置，财富传<br/>承，避债避税，财富保全，子抗婚变资产配<br/>置，等财富解决方案。<br/>第二大类：团队管理<br/>（1)组建团队，建立一支属于你自己的团队，<br/>体验管理和成长的乐趣。<br/>（2）团队津贴，团队的管理相当丰厚，甚至超<br/>过你的薪水所得。<br/>我们的福利待遇如下：<br/>（1）入职转正之后提供商业五险一金；<br/>（2）每周上5休2的工作制；<br/>（3）丰富多彩的团建，国内旅游，出国游；<br/>（4）生管职级-需要管理4名伙伴，年收入大于<br/>10万；<br/>(5）高级主管职级-需要管理10名营销伙伴，<br/>年收入大于20万；<br/>（6）资深主管职级·需要管理15名营销伙伴，<br/>年收入大于35万；<br/>（7）处级主管职级-需要管理25名营销伙伴，<br/>年收入大于50万；<br/>优秀的你，有梦想的你，敢打拼的你，还在等<br/>什么？<br/>加盟中国人寿让梦想成真！,[],[],['泛利大厦                            \n                            \xa0(\n                            北京市                            朝阳                            )']
就近分配 月薪6000分拣打包员,工作时间：全职工作,店员,6k-6.2k 元/月,月结,朝阳北苑,,月薪6000就近分配分拣打包 店员招聘<br/>工作内容：<br/>1.将客户订单上的物品打包好等配送员来取<br/>2.负责接货，上货，盘点，<br/>3.负责接听客户打进来的咨询以及投诉电话<br/>工作时间：<br/>早班：07:00-19:00<br/>中班：09:00-21:00<br/>晚班：20:00-08:00（夜班补助30元每天）<br/>轮休：上六休一<br/>工作要求：<br/>1. 20-40岁，初高中以上学历，有仓库或零售工作经验优先<br/>2. 吃苦耐劳，能接受较强的工作压力；工作认真负责。<br/>3. 能适应轮班和夜班的工作安排及主管的其他任务安排<br/><br/>工资待遇：2600元底薪+2480元绩效+900元房/餐补<br/>工作地点 ：全北京就近分配,[],[],"['北苑                            \n                            \xa0(\n                            北京市                            朝阳                            )', '联想桥                            \n                            \xa0(\n                            北京市                            海淀                            )', '枣园站                            \n                            \xa0(\n                            北京市                            大兴                            )']"
北京肯德基学生工急招,工作时间：长期可做,服务员,16.8 元/小时,月结,通州九棵树,,负责餐厅日常营运、收银、配餐、汉堡组装等工作,['\n月结\xa0薪资:16.8元/小时 \xa0                                 '],"['2020年05月13日', '', '', '06:00-15:00', '', '15:00-23:00', '', '2021年05月13日', '']","['肯德基(通州土桥餐厅)                            \n                            \xa0(\n                            北京市                            通州                            )', '肯德基(乔庄北街店)                            \n                            \xa0(\n                            北京市                            通州                            )', '肯德基(定福庄餐厅)                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
人寿销售经理,工作时间：全职工作,销售经理,9.8k-25k 元/月,月结,朝阳朝外,,中国人寿北京分公司启动了全新的人才培养计<br/>划，志在招募一批，有魄力，敢打拼，不安于<br/>现状，渴望突破，有梦想的人！<br/>我们招募条件如下：<br/>（1）有销售工作经历的优秀录用。<br/>（2）认同“成己为人，成人达己”的企业文化；<br/>（3）年龄25周岁-40周岁；<br/>（4）全日制大专以上学历；<br/>（5）过去的年收入大于6万元；<br/>（6）在北京生活或者工作一年以上<br/>我们的培养计划如下：<br/>（1)认真参加公司总部的培训班，并用心学<br/>习；<br/>（2）入职3个月内正常晋升到管理层-主管；<br/>（3）入职6个月内正常晋升到管理层-高级主<br/>管；<br/>（4）入职9个月内正常晋升到管理层-资深主<br/>管；<br/>（5）入职12个月内正常晋升到管理层处级主<br/>管；<br/>岗位职能要求：<br/>第一大类：市场营销<br/>（1）帮助大众客户解决，大病，养老，意外，<br/>教育，等保险配置，帮助客户解决急用的现金<br/>流问题。<br/>（2）帮助高净值客户提供，资产配置，财富传<br/>承，避债避税，财富保全，子抗婚变资产配<br/>置，等财富解决方案。<br/>第二大类：团队管理<br/>（1)组建团队，建立一支属于你自己的团队，<br/>体验管理和成长的乐趣。<br/>（2）团队津贴，团队的管理相当丰厚，甚至超<br/>过你的薪水所得。<br/>我们的福利待遇如下：<br/>（1）入职转正之后提供商业五险一金；<br/>（2）每周上5休2的工作制；<br/>（3）丰富多彩的团建，国内旅游，出国游；<br/>（4）生管职级-需要管理4名伙伴，年收入大于<br/>10万；<br/>(5）高级主管职级-需要管理10名营销伙伴，<br/>年收入大于20万；<br/>（6）资深主管职级·需要管理15名营销伙伴，<br/>年收入大于35万；<br/>（7）处级主管职级-需要管理25名营销伙伴，<br/>年收入大于50万；<br/>优秀的你，有梦想的你，敢打拼的你，还在等<br/>什么？<br/>加盟中国人寿让梦想成真！,[],[],['泛利大厦                            \n                            \xa0(\n                            北京市                            朝阳                            )']
4500元招聘朝阳长短期临时大龄保安门卫,工作时间：全职工作,安保,3k-5k 元/月,月结,东城,,4500元招聘海淀朝阳长短期临时大龄保安门卫<br/>温​‌‌馨提示：120—150元招聘长短期临时大龄保安门卫管吃住，想做的请直接联系<br/>招聘朝阳区望京商业中心临时保安8小时班<br/>招聘朝阳区北苑小区临时保安12小时班<br/>诚聘东城区咏园产业园临时保安12小时坐岗保安<br/>招聘大兴区天宫院黄村小区临时保安12小时班<br/>招聘通州次渠小区临时保安门卫12小时班<br/>招聘海淀区中关村牡丹园临时保安门卫12小时班<br/>《一》4000元招聘东城区磁器口产业园纯坐岗保安门卫<br/>诚聘东城区磁器口产业园纯坐岗保安门卫，管吃住，住地上二楼四人间标准，要求年龄45岁以下，身高170cm以上；详情如下：<br/>【1】白班坐岗门岗：4000元/月；<br/>【2】白班坐岗车棚岗：3500元/月；<br/>【3】夜班坐岗：3500元/月；<br/>《二》2700元招聘海淀区牡丹园坐岗保安门卫，要求年龄45岁以下，8小时班/天；<br/>《三》4500元招聘海淀区中关村大厦保安<br/>招聘海淀区中关村大厦大龄门卫保安，每天12小时班，管吃住，详情如下：<br/>（1）普通岗：3600-4500元，45岁以下；<br/>12小时班/天，早7:00—晚7:00，站岗但不是固定岗，可以来回溜达的那种流动岗，要求年龄45岁以下，根据身高定工资，详情如下：<br/>身高182cm以上，待遇4500元/月，40岁以下；<br/>身高180cm以上，待遇4200元/月，40岁以下；<br/>身高178cm以上，待遇4000元/月，45岁以下；<br/>身高175cm以上，待遇3800元/月，45岁以下；<br/>身高170cm以上，待遇3600元/月，45岁以下；<br/>（2）3000元招聘中关村夜班保安58岁以下<br/>诚聘海淀区中关村图书城大龄夜班坐岗保安，管吃住，12小时班/天，要求年龄58岁以下，身高170cm以上；<br/>年龄50岁左右，3000元/月；<br/>年龄52岁左右，2800元/月；<br/>年龄54—55岁，2600元/月；<br/>年龄56—58岁，2500元/月；<br/>《四》3800元招聘望京商业中心普通岗保安<br/>诚聘朝阳区望京南关庄商业中心普通岗保安门卫，管吃住，8小时/天；可站可坐可巡逻岗，详情如下；<br/>（1）普通岗：3600元/月；<br/>（2）大堂岗：3800元/月；,[],[],"['咏园-停车场                            \n                            \xa0(\n                            北京市                            东城                            )', '海淀区中关村中国书店                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村银科大厦                            \n                            \xa0(\n                            北京市                            海淀                            )']"
5100元招聘长短期临时保安门卫中控领班,工作时间：全职工作,安保,3k-5k 元/月,月结,海淀中关村,,5100元招聘长短期临时大龄保安门卫中控领班<br/>温​‌‌馨提示：120—150元招聘长短期临时大龄保安门卫管吃住，想做的请直接联系<br/>招聘朝阳区望京商业中心临时保安8小时班<br/>招聘朝阳区北苑小区临时保安12小时班<br/>诚聘东城区咏园产业园临时保安12小时坐岗保安<br/>招聘大兴区天宫院黄村小区临时保安12小时班<br/>招聘通州次渠小区临时保安门卫12小时班<br/>招聘海淀区中关村牡丹园临时保安门卫12小时班<br/>（一）3000—3700元招聘海淀区中关村保洁领班月休4天<br/>诚聘海淀区中关村写字楼大厦保洁员领班，要求，年龄55岁左右，有过保洁领班经验优先录用，8小时班/天，早上7:00—中午11:00，中午12:30—下午4:30，保洁员3000—3200元/月，保洁领班3500—3700元/月<br/>（二）4500元招聘海淀区永丰写字楼保安内保<br/>诚聘北京市海淀区永丰马连洼写字楼保安员内保员，管吃住，12小时班/天；<br/>（三）5100元招聘海淀区中关村消防中控员国本结业本均可<br/>诚聘海淀区中关村南人民大学邮局银行消防中控员，管吃住，国本结业本均可，目前邮局大楼中控室正在建设当中，前期是在邮局大楼大厅或者门口坐着，待中控室建好后，到中控室值机。要求年龄50岁以下，身高170cm以上；<br/>（1）国本工资待遇：4800—5100元/月；<br/>（2）结业本工资待遇：4500—4800元/月；,[],[],"['中关村创业大街-道路                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村中国书店                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村银科大厦                            \n                            \xa0(\n                            北京市                            海淀                            )']"
4000元招聘海淀朝阳保安门卫坐岗内保,工作时间：全职工作,安保,3k-5k 元/月,月结,朝阳望京,,4000元招聘海淀朝阳保安门卫坐岗内保<br/>温​‌‌馨提示：120—150元招聘长短期临时大龄保安门卫管吃住，想做的请直接联系<br/>招聘朝阳区望京商业中心临时保安8小时班<br/>招聘朝阳区北苑小区临时保安12小时班<br/>诚聘东城区咏园产业园临时保安12小时坐岗保安<br/>招聘大兴区天宫院黄村小区临时保安12小时班<br/>招聘通州次渠小区临时保安门卫12小时班<br/>招聘海淀区中关村牡丹园临时保安门卫12小时班<br/>《一》3200元诚聘海淀区西三旗清河小区大龄坐岗保安门卫<br/>招聘海淀区西三旗清河上地大龄坐岗巡逻岗保安门卫，12小时班，要求年龄45岁以下，身高168cm以上<br/>《二》2700元诚聘朝阳区十里河市场坐岗巡逻岗保安门卫<br/>招聘朝阳区十里河大洋路市场坐岗巡逻岗门卫保安，管吃住，8小时班/天，白夜班都可以，自由调节，详情如下：<br/>2700元/月，要求年龄50岁以下，身高170cm以上；<br/>《三》3800元招聘朝阳区四惠十里堡万科商业中心保安门卫<br/>诚聘朝阳区四惠十里堡万科商业中心大龄坐岗保安门卫，管吃住：<br/>【1】白班岗：3500—3800元/月<br/>【2】夜班岗：3300—3500元/月<br/>《四》4000元招聘朝阳区东湖渠光泽路小区保安门卫<br/>招聘朝阳区东湖渠光泽路来广营小区坐岗保安内保门卫，每天12小时班，管吃住，要求年龄40岁以下，身高170cm以上。,[],[],"['慧谷根园                            \n                            \xa0(\n                            北京市                            朝阳                            )', '海淀区中关村中国书店                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村银科大厦                            \n                            \xa0(\n                            北京市                            海淀                            )']"
急聘高薪水商超骑手配送员（包住宿）,工作时间：全职工作,快递配送,8k-14k 元/月,月结,大兴,,一、招聘要求<br/>1、学历不限；<br/>2、年龄18-50岁之间；<br/>3、服务意向强，踏实肯吃苦；<br/>4、身体健康；<br/>5、无发热咳嗽，非高危疫情地区返京人员<br/>二、计薪标准<br/>1.配送员：7元/单、次日达每单4.1元、10公斤以上给予续重费每公斤0.5元，多劳多得，上不封顶，月均入轻松上万<br/>2.自有住宿可就近分配，租用公司宿舍只能服从安排<br/>3.双十二，年货节等节日期间配送单价会上浮<br/>4.工资每月20号准时发，工资卡必须为本人建行卡<br/>5.公司提供意外险<br/>6.公司协助解决车辆<br/>三、工作时间<br/>配送员上班时间：上午8:00 配送时效；疫情期间3小时，当天送完就OK<br/>四、地址及电话<br/>地址：全北京就近分配,[],[],"['亦庄                            \n                            \xa0(\n                            北京市                            大兴                            )', '亦庄                            \n                            \xa0(\n                            北京市                            大兴                            )', '清河                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
4200元招聘长短期临时大龄保安门卫坐岗,工作时间：全职工作,安保,3k-5k 元/月,月结,延庆,,"4200元招聘长短期临时大龄保安门卫坐岗<br/>温​‌‌馨提示：120—150元招聘长短期临时大龄保安门卫管吃住，想做的请直接联系<br/>招聘朝阳区望京商业中心临时保安8小时班<br/>招聘朝阳区北苑小区临时保安12小时班<br/>诚聘东城区咏园产业园临时保安12小时坐岗保安<br/>招聘大兴区天宫院黄村小区临时保安12小时班<br/>招聘通州次渠小区临时保安门卫12小时班<br/>招聘海淀区中关村牡丹园临时保安门卫12小时班<br/>《一》4200元招聘朝阳区孙河小区大龄保安门卫<br/>招聘朝阳区孙河地铁站小区坐岗站岗巡逻岗大龄保安门卫，顺义区后沙峪大龄保安门卫，<br/>要求年龄55岁以下，身高170cm以上；<br/>【1】白班岗：3600—4200元/月；<br/>【2】夜班岗：3200—3300元/月；<br/>《二》3500元延庆区沈家营万科大龄保安门卫<br/>招聘延庆沈家营天成家园小区坐岗巡逻岗站岗大龄保安门卫，管吃住，要求年龄55岁以下，身高170cm以上；<br/>《三》招聘海淀区豪景大厦60岁以下大龄保安2300—2700元。<br/>诚聘海淀区海淀区黄庄大厦大龄门卫巡视保安，2300元—2700元/月，每天工作12小时，可站可坐。工作时间是：早7:00—晚7:00，要求：年龄60岁以下，身高168cm以上。<br/>60岁以下，身高168c以上,工资2300元<br/>57岁以下，身高168cm以上，工资2400元<br/>55岁以下，身高168cm以上，工资2600元<br/>52岁以下，身高168cm以上，工资2700元",[],[],"['延庆天成家园                            \n                            \xa0(\n                            北京市                            延庆                            )', '海淀区中关村中国书店                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村银科大厦                            \n                            \xa0(\n                            北京市                            海淀                            )']"
7千底薪招叮咚买菜拉新推广员,工作时间：全职工作,地推拉访,6k-10k 元/月,月结,通州新华大街,,叮咚买菜拉新员<br/>马生鲜超市是一款自营生鲜平台及提供配送服务的生活服务类APP。主要提供的产品有蔬<br/>菜、豆制品、水果、肉禽蛋、水产海鲜、米面粮油、休闲食品等，平台不设定起送门槛，没<br/>有配送费.<br/>叮咚买菜拉新员，有6500的保底+提成+冲单奖+绩效。年纪要求：18-35岁<br/>【岗位职责】产品的宣传推广（拉新）<br/>【薪资福利待遇】拉新：底薪3000+绩效0-1000+?拉新首单5元，第二单6元，第三单11<br/>元，第四单15元。<br/>拉新最新首单奖励：<br/>850首单奖励.3000元<br/>650首单奖励.2000元<br/>450首单奖励.1000元<br/>300首单奖励.500元?出勤不足月保底按实际出勤折算，保底与实际就高，当月离职人员不<br/>享受保底。每月首单数未超过260单不享受保底，<br/>上班时间早8到晚6（具体时间根据负责人安排,[],[],"['通州区                            \n                            \xa0(\n                            北京市                            通州                            )', '朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )', '海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )']"
人事助理/人事专员,工作时间：全职工作,人事专员,5k-15k 元/月,月结,朝阳双井,,一、基本要求：1、大专及以上学历 2、熟练运用办公室软件 3、工作细心，有责任心，积极向上，具备较强的沟通交流能力 4、有人说招聘者经验优先考虑 二、岗位职责：1、根据现有编制及业务发展需求，完成招聘任务 2、搜集简历，对简历进行分类、筛选，安排人员进行面试 3、维护各招聘渠道，招聘网站的维护和日常管理工作 4、领导交办的其他任务,[],[],['京粮大厦                            \n                            \xa0(\n                            北京市                            朝阳                            )']
送餐员就近分配8k-13k,工作时间：全职工作,送餐员,8k-13k 元/月,月结,朝阳朝外,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资7000-12000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )', '丰台区                            \n                            \xa0(\n                            北京市                            丰台                            )', '海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )']"
餐厅服务员144一天,工作时间：长期可做,服务员,18 元/小时,月结,东城和平里,,岗位1、小时工，18/小 时，根据店里需求安排8-10小时，法定节假日36/小时，管吃。<br/><br/>岗位2、只做周六、日长期兼职每天8小时，110元/天（周六日兼职超过8小时，工资按照1.5倍计算）<br/><br/>岗位要求：不限，18-40岁之间不显老就行，需要有良好的服务态度，需要持健康证上岗，凭条不可以<br/><br/>工作时间：9:00-15:00&17:00-22:00之间安排8-10个小时排班，上六休一<br/>工作内容：盯桌，收桌，从后厨上菜等，简单轻松，中间有休息时间<br/><br/>工资结算：每个月15号结发上个月工资<br/><br/>工作地点：北京市内就近分配,['\n月结\xa0薪资:18元/小时 \xa0                                 '],"['2020年05月13日', '', '', '09:00-15:00', '', '17:00-22:00', '', '2020年12月31日', '']","['北京-北京-东城-和平里-学清路(北京市东城)                            \n                            \xa0(\n                            北京市                            东城                            )', '海淀-花园路(北京市海淀)                            \n                            \xa0(\n                            北京市                            海淀                            )', '上地(北京市海淀)                            \n                            \xa0(\n                            北京市                            海淀                            )']"
写字楼直招保安+工作轻松,工作时间：全职工作,安保,4k-5k 元/月,月结,朝阳,,薪资待遇：<br/>4000-5000不等，工资概不拖欠，人走账清。<br/>郑重承诺：<br/>公司人事部直招，不收取任何费用，没有试用期，没有培训，面试当天可安排住宿，签订国家正规合同可直接安排上岗！！（切记收费的都是骗子，请大家勿盲目相信高薪保安职位）<br/>福利待遇;<br/>1、宿舍；有空调，可洗澡；伙食，标准餐；宿舍6-8人间，通风不潮湿，能洗澡，有无线，工作轻松，吃住环境好。<br/>2、免费提供食宿，四季衣服，被褥，劳保用品，无线网，防暑降温食品；<br/>3、公司承诺入职到离职不收取任何费用及押金，以上职务为公司直招当天办理入职安排食宿，在我公司工作10天以上可预支工资。<br/>对表达能力强，处事能力强的员工在公司可以提升为队长，班队长，项目经理。确实掌握安全事宜，巡岗及各指定岗位；遵行保安经理之指示，服从领导安排。有很大的发展空间。当天安排上班，所有人员包吃住，免费发放服装被褥，带好个人洗漱用品<br/>年龄18到45周岁，身高170以上。<br/>岗位要求：身体健康，无纹身，无疾病，无前科。,[],[],"['酒仙桥                            \n                            \xa0(\n                            北京市                            朝阳                            )', '上地                            \n                            \xa0(\n                            北京市                            海淀                            )', '北京大兴国际机场                            \n                            \xa0(\n                            北京市                            大兴                            )']"
配送员（360/天）包吃住,工作时间：全职工作,普工,5k-8k 元/月,月结,东城东四,,一、要求：<br/>1、年龄16-40周岁，不限.初中及以上学历；<br/>2、身体健康、不晕车、无犯罪记录；<br/>3、能吃苦耐劳、人品端正、能适应长期在外出差；<br/>4、退伍军人或有物流工作经验的优先；<br/>配送员薪资：<br/>1、短途：底薪6000元/月，综合工资6500/月，补贴100/天、负责郑州周边城市当天往返。<br/>2、长途：底薪8000/月；200/天补贴；综合8500/月；主要负责深圳、湖北等周边远距离送货；出差5/7天，回来休2-3天.<br/>岗位职责：<br/>1、负责指定线路内的物品送达，保证货物能够安全到达指定地点；<br/>2、负责所运载物品的监督、指挥装卸车（无须卸货），检查等工作，签收回执单；<br/>3、协助完成物品签收、产品确认等日常事务；<br/>4、协助完成每日的运输统计，监督司机送货途中是否有无故改变行程，拖延送货时间等情况；<br/>5、货物出现问题和客户进行相应的沟通和协商，不能解决时及时反应给公司相关品质工程师（IPQC）进行处理.,[],[],"['福华路(北京市东城)(北京市东城)(北京市东城)                            \n                            \xa0(\n                            北京市                            东城                            )', '福华三路(北京市东城)(北京市东城)(北京市东城)                            \n                            \xa0(\n                            北京市                            东城                            )', '益田路(北京市东城)(北京市东城)(北京市东城)                            \n                            \xa0(\n                            北京市                            东城                            )']"
综合金融销售精英,工作时间：全职工作,销售经理,3300 元/月,月结,朝阳团结湖,,表达能力强，具有较强的管理能力和沟通能力。有亲和力，有团队引入者优先。<br/>岗位职责：<br/>为公司现有客户提供包括续收保费、咨询、理赔等售后服务工作。<br/>对客户做定期回访，根据客户需要提供个性化、专业化的财务规划。<br/>协助团队主管完成团队管理及销售工作。<br/>体验销售市场，提出市场分析报告。,[],[],['盈科中心-A座                            \n                            \xa0(\n                            北京市                            朝阳                            )']
高级业务经理,工作时间：全职工作,销售,8k-15k 元/月,月结,朝阳团结湖,,表达能力强，有亲和力，有销售经验者优先。岗位职责：提供包括续收保费、咨询、理赔等售后服务工作。待遇:入司即享受100万的健康保障，享受养老金、住院医疗保障、意外医疗、身故等福利保障。完整的薪酬体系，公开透明的晋升机制，免费的培训和弹性的工作时间，丰富的团队福利：境内境外旅游、团队活动、津贴补助等。,[],[],['盈科中心-A座                            \n                            \xa0(\n                            北京市                            朝阳                            )']
快餐店包吃住服务员,工作时间：全职工作,服务员,4k-5k 元/月,月结,房山,,招聘职位  服务员，面点师，煮锅师，配菜打荷，洗碗工，厨师<br/>人员要求  19-40岁，吃苦耐劳，稳定踏实，短期工勿扰，<br/>上班时间  9-10小时排班，中午有休息时间，上六休一<br/>薪资福利  均薪前两个月4000，后期4000＋绩效，包吃住岗位不同薪资不同，技术岗后期涨薪，<br/>北京就近分配,[],[],"['房山区                            \n                            \xa0(\n                            北京市                            房山                            )', '朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )', '大兴区                            \n                            \xa0(\n                            北京市                            大兴                            )']"
招聘人事专员,工作时间：全职工作,人事专员,3k-5k 元/月,月结,朝阳建外大街,,人事专员 • 职位要求<br/>1、在人员招募、引进、培训开发及员工考核、激励等方面有实际操作能力；<br/>2、具有优秀的书面、口头表达能力、极强的亲和力与服务意识，沟通领悟能力，判断决策能力强；<br/>3、工作细致认真，原则性强，有良好的执行力及职业素养；<br/>4、熟悉国家相关劳动法律、法规，熟悉人力资源管理工作流程和运作方式；<br/>5、具有较强的应变能力和内外沟通能力；<br/><br/><br/>人事专员 • 工作内容<br/>1、执行并完善公司的人事制度与计划，培训与发展，绩效评估，员工社会保障福利等方面的管理工作；<br/>2、组织并协助各部门进行招聘、培训和绩效考核等工作；<br/>3、执行并完善员工入职、转正、异动、离职等相关政策及流程；<br/>4、员工人事信息管理与员工档案的维护，核算员工的薪酬福利等事宜；<br/>5、其他人事日常工作,[],[],['万达广场-8号楼                            \n                            \xa0(\n                            北京市                            朝阳                            )']
打包分拣员配送员高薪就业,工作时间：全职工作,送餐员,7k-11k 元/月,月结,海淀北太平庄,,工作内容：<br/>职位要求：1:岗位职责与要求：18-35周身体健康持有健康证，（条件优秀可放宽2岁），（1）分拣员：负责站点订单的拣货扫码和包装；（2）配送员：负责站点订单准时送达客户，拉新用户；（3）水产员：负责站点水产的养殖与订单处理；（4）夜班接货：负责夜班来货接收清点上架；（5）仓管：负责站点左右物品的出入库协助站长处理订单的调配。<br/>2:薪资构成：无责底薪3200-3600元，饭贴480元，房贴360元，分拣每单提成0.5元，配送员提成每单2.7元好评+1元/单，仓管、水产、夜班、分拣、配送、绩效奖金（500-4000），综合收入6500-8000元，分拣、配送做得好月入10000以上<br/>3:上班地址：苏州各区就近匹配；<br/>4:车辆使用要求：可以自带车（必须保障电量够用）；也可公司配车，工作服等其他装备公司统一配备（免费）,[],[],"['北京市海淀区花园北路乙28号院-1号楼(北京市海淀)                            \n                            \xa0(\n                            北京市                            海淀                            )', '北京市海淀区文慧园斜街西段(北京市海淀)                            \n                            \xa0(\n                            北京市                            海淀                            )', '北京市海淀区文慧园北路12号(北京市海淀)                            \n                            \xa0(\n                            北京市                            海淀                            )']"
（国企）急聘保安+公司直招包吃住,工作时间：全职工作,安保,4k-5k 元/月,月结,朝阳,,薪资待遇：<br/>4000-5000不等，工资概不拖欠，人走账清。<br/>郑重承诺：<br/>公司人事部直招，不收取任何费用，没有试用期，没有培训，面试当天可安排住宿，签订国家正规合同可直接安排上岗！！（切记收费的都是骗子，请大家勿盲目相信高薪保安职位）<br/>福利待遇;<br/>1、宿舍；有空调，可洗澡；伙食，标准餐；宿舍6-8人间，通风不潮湿，能洗澡，有无线，工作轻松，吃住环境好。<br/>2、免费提供食宿，四季衣服，被褥，劳保用品，无线网，防暑降温食品；<br/>3、公司承诺入职到离职不收取任何费用及押金，以上职务为公司直招当天办理入职安排食宿，在我公司工作10天以上可预支工资。<br/>对表达能力强，处事能力强的员工在公司可以提升为队长，班队长，项目经理。确实掌握安全事宜，巡岗及各指定岗位；遵行保安经理之指示，服从领导安排。有很大的发展空间。当天安排上班，所有人员包吃住，免费发放服装被褥，带好个人洗漱用品<br/>年龄18到45周岁，身高170以上。<br/>岗位要求：身体健康，无纹身，无疾病，无前科。,[],[],"['酒仙桥                            \n                            \xa0(\n                            北京市                            朝阳                            )', '上地                            \n                            \xa0(\n                            北京市                            海淀                            )', '北京大兴国际机场                            \n                            \xa0(\n                            北京市                            大兴                            )']"
北京各区急聘打包分拣配送员,工作时间：全职工作,理货员,8k-12k 元/月,月结,海淀学院路,,薪资福利：<br/>1、有车自带，没车公司安排；<br/>2、购买保险，每月有公休。<br/>3、补贴：高温补贴，严冬补贴，恶劣天气补贴，冲单奖，五星好评奖，奖励多多。<br/>4、薪资：基本工资+单量提成+福利津贴+保险，综合8000-10000元/月，工作时间：排班制<br/>排晋升渠道：骑手——组长——副站长——站长——区域经理。 正常干6000---8000元/月<br/>努力干8000---10000元/月<br/>使劲干10000以上（不封顶）<br/>岗位职责：<br/>1、及时接收客户外卖订单；<br/>2、准时配送客户外卖订单；<br/>3、系统自动派单，不存在人为操作，日均30-70单。<br/>任职要求：<br/>1、18-45岁内，不限，身体健康<br/>2、经验不限，学历不限，赚钱欲望强！<br/>3、能熟练操作智能手机<br/>4、能识别操作手机导航（不熟悉路线，外卖软件自带导航）。<br/>5入职会有老骑手带领，有组织，不迷路。<br/>站点直招，单量暴多，单价高！商圈取餐餐厅集中，跑单路况好！保证单量充足!<br/>工作地点：丰台区  朝阳区 东城区 西城区 海淀区,[],[],"['海淀区学院路京果商厦                            \n                            \xa0(\n                            北京市                            海淀                            )', '丰台区松榆南路38号美景东方                            \n                            \xa0(\n                            北京市                            朝阳                            )', '西城区玉林南路1号                            \n                            \xa0(\n                            北京市                            丰台                            )']"
